t,z0,z1,z2,z3
0.0,0.0,0.0,0.0,0.0
0.01,0.013854062666587202,0.010395104702059135,0.005682661783395805,0.010146355816596729
0.02,0.022065311330948197,0.01214200760324502,0.019238249150295633,0.024892726444204614
0.03,0.02412418780368749,0.008888768459397678,0.034082467070623595,0.038679557867094774
0.04,0.022769327310306432,0.006057313016348147,0.043594958767097444,0.046301976654677314
0.05,0.022301566166385914,0.007592838477785677,0.043917149949259514,0.044561006193010406
0.06,0.02581741581151304,0.013848046184905358,0.035505676554199665,0.03346476920749821
0.07,0.03310175128061576,0.022352978904900317,0.02206086660584326,0.015996882894027974
0.08,0.04124756082647051,0.03034761550458326,0.008107232366936001,-0.003249173753096986
0.09,0.046632995634291054,0.03638095851192519,-0.0026151782202654588,-0.019341258036281915
0.1,0.047123998570776364,0.04036726868601158,-0.007995031029981722,-0.028406185632807206
0.11,0.04384010210126656,0.04256127177156872,-0.008329512306489066,-0.029786245948916632
0.12,0.0397971399270774,0.042416772581822484,-0.0053587060560624615,-0.025500401673750363
0.13,0.038036935568942006,0.03908245036442612,-0.0015883166531031202,-0.019046412556815853
0.14,0.03990314176360011,0.03277027371702387,0.0006519606295366594,-0.013416628678929796
0.15,0.04430774890190214,0.02601277980486799,0.00026991181159224714,-0.009413143865606075
0.16,0.04889575857805171,0.02277010879167421,-0.002061203380209991,-0.005718136092122855
0.17,0.05186435689003303,0.02616272050402875,-0.0045645785924972315,-0.0008036821976652509
0.18,0.05299899340152001,0.03641242242914956,-0.0055068284134399004,0.005202770012862195
0.19,0.05364466366213192,0.050257260278933125,-0.004348735826605023,0.009849366800906674
0.2,0.0555125370546471,0.062468424613395454,-0.002309876445691394,0.010199212294906035
0.21,0.05918957762252126,0.0692364476348317,-0.0011055495858493043,0.0055610337203836815
0.22,0.0636750767743181,0.06969189545529775,-0.001453904127713844,-0.0011170263953748996
0.23,0.06685858683566509,0.06566020193166908,-0.002035564101914437,-0.004123018007643001
0.24,0.06683722169393308,0.05997528702523498,0.0001715813263994375,0.0016346325606175062
0.25,0.06328879777179908,0.05426695889412861,0.007713438708781049,0.01673586816492475
0.26,0.0575742487325999,0.048563436613844754,0.020786349779050126,0.03689250077545878
0.27,0.05204294221353729,0.04240883223704367,0.036610884158392,0.055152727313417776
0.28,0.048871267832247246,0.03628357029271073,0.05046494682497915,0.06554783201547688
0.29,0.04861120675407311,0.03195321601532794,0.05867619548934015,0.06729473491666281
0.3,0.050168758853287816,0.031167710926136585,0.06073507196207949,0.06404149577281547
0.31,0.05148922883519099,0.03410759664873121,0.05938021146869843,0.06121004032976592
0.32,0.0506695680141148,0.03873793295154686,0.05891245032477791,0.06274556579120345
0.33,0.0471181667328097,0.04171787493846765,0.06242829996990501,0.06900077349832309
0.34,0.04193115279918156,0.040832594901197006,0.06971263543900783,0.07750570621831816
0.35000000000000003,0.0371954158667503,0.03637775037263946,0.07785844498486254,0.08550034281800106
0.36,0.035042263350251686,0.03098315345458283,0.08324387979268305,0.09153368582534296
0.37,0.03682363595109401,0.028197878715421967,0.08373488272916836,0.09551999599942936
0.38,0.04223014349011587,0.030156909672557852,0.08045098625965856,0.0977139990849865
0.39,0.04992025923169278,0.03693170065516062,0.0764080240854694,0.09756949989524026
0.4,0.058116969035262624,0.047161522524843305,0.074647819727334,0.0942351776778439
0.41000000000000003,0.06532563294618174,0.059223789457059306,0.07651402592199211,0.08792300103044165
0.42,0.07091932929656392,0.0719139584160193,0.08091863306029413,0.08116550711828577
0.43,0.07528942318516688,0.084293820319988,0.0855066427364437,0.07792283610509199
0.44,0.07945201821339659,0.09503633543679527,0.08847524104842501,0.08131544781744647
0.45,0.08458243134537632,0.10233185450322305,0.08960987755991201,0.09156514974256734
0.46,0.09156944346452289,0.10461128501596967,0.09025554782052392,0.1054099875923509
0.47000000000000003,0.10041196612396089,0.1024223630736657,0.09212342121303907,0.11762115192681315
0.48,0.11027700984996794,0.09841657185066555,0.09580046178091321,0.12438917494824944
0.49,0.11963968907607833,0.09637635285479054,0.10028596093271006,0.12484462276871557
0.5,0.12662650082611032,0.09919283655958144,0.10346947099405708,0.12081292924508685
0.51,0.12964664783572882,0.10668631851300428,0.10344810585232504,0.11512801433865266
0.52,0.12809303269614528,0.11546296350476762,0.09989968193019103,0.10941968620754634
0.53,0.12250841090225567,0.12108051814434162,0.0941851328909919,0.10371616392726253
0.54,0.1146161427906392,0.12060474076836494,0.08865382637192928,0.09756155955046145
0.55,0.10703217301415649,0.1143899584221931,0.08548215199063924,0.09143629760612851
0.56,0.10237969341628123,0.10641133720995449,0.0852220909124651,0.08710594332874572
0.5700000000000001,0.10231289417846917,0.10125717209446669,0.08677964301167983,0.08632043823955438
0.58,0.10693757290251707,0.10171530495770756,0.08810011299358297,0.08926032396214892
0.59,0.11467446021210703,0.10731884417860402,0.0872804521725068,0.09389066026496463
0.6,0.12267208196074386,0.11452047212468683,0.0837290508912017,0.09687060225188543
0.61,0.1282732410731311,0.11920169439208211,0.07854203695757356,0.09598532221461478
0.62,0.1302150792918692,0.11903542073955956,0.0738063000251423,0.09153047768605724
0.63,0.12915665742775798,0.1144703054532871,0.07165314750864368,0.0861358807680006
0.64,0.12734177574592462,0.10821876479534823,0.073434520109486,0.08335060602883974
0.65,0.1272408533681249,0.1034192478299664,0.07884102764850781,0.0853096369859756
0.66,0.12993243768281354,0.10147872157364307,0.0865311433900847,0.09208442796857833
0.67,0.13464311865050801,0.1015632586756598,0.09472785319365462,0.10231424983826108
0.68,0.13934352910287567,0.10131178521755174,0.10193651710457384,0.11437651677047728
0.6900000000000001,0.1422770355570909,0.0985914735898262,0.10753021345495599,0.12706668572943727
0.7000000000000001,0.14349730086276682,0.09331884538721114,0.11190030734355892,0.13944654763340586
0.71,0.1448237065861289,0.08761734454323372,0.11606290237178862,0.1501890627502131
0.72,0.14861148467653523,0.08471871754094645,0.12119331550376833,0.15748458181664082
0.73,0.15604809971040384,0.08719914491396222,0.1281803276229149,0.15976401232938744
0.74,0.16561083724569248,0.09465032708728091,0.1370228502823529,0.15757509038708348
0.75,0.17408195398973803,0.1040111618681979,0.14688789400835994,0.15356929916408332
0.76,0.17827297907079392,0.1108504441454834,0.15625057323447047,0.15152908016820832
0.77,0.17675381322832387,0.11135826644661223,0.16323738498450233,0.15434556387299922
0.78,0.17073757362094563,0.10438442402041126,0.1662575319941208,0.16183904582642192
0.79,0.16283737638836365,0.09184524861894255,0.16470391685453728,0.1706156908181854
0.8,0.1550227128178083,0.07719208018079873,0.15911929506064768,0.1762332454577594
0.81,0.1476171502392197,0.06386340920928858,0.1512270269490312,0.17575746808178272
0.8200000000000001,0.13964355815120116,0.05423867247495717,0.1436430571725485,0.16954268573561088
0.8300000000000001,0.13057044693534567,0.04902575919313126,0.13899057757467317,0.16156406452337213
0.84,0.12166024984203891,0.048176774195949734,0.13892377833686112,0.15640989940788452
0.85,0.11575398769350059,0.051317322740864854,0.14354845706090918,0.1568680322711254
0.86,0.11571209356939371,0.05771353792397835,0.15128534437049904,0.1624715714920218
0.87,0.12207294130007296,0.06571289524123211,0.15928296611913587,0.1696731994381046
0.88,0.13223307506237245,0.07283599418985415,0.16488412523152304,0.17435442170549986
0.89,0.14208025982771885,0.07664156659658228,0.1668259634502612,0.17418814805297733
0.9,0.14826036454673408,0.07593475702069333,0.16576754158614998,0.16962303276670487
0.91,0.1499479921748754,0.07162829104494339,0.16395265990431662,0.163371492108766
0.92,0.14930379124367632,0.0667044498396396,0.1638517375265169,0.15857197514338417
0.93,0.14902561689643576,0.06413149813931847,0.1665433218412056,0.15663144888706085
0.9400000000000001,0.1504293502542846,0.06534875442578339,0.17125400280890002,0.15671598598907757
0.9500000000000001,0.15269883596155642,0.06963930498419066,0.17595441326126762,0.15646451253096955
0.96,0.15391300518524706,0.0748331451859561,0.17888791971548287,0.15374420090324403
0.97,0.15326586367058823,0.07927256474715921,0.18010818502115883,0.148471572700629
0.98,0.15203237510432632,0.08293505074134322,0.18143459074452084,0.14277007185665155
0.99,0.15276759417126004,0.08706493006586913,0.18522236883492724,0.13987144485436423
1.0,0.15737479697807952,0.09279065333874942,0.19265898386879585,0.14235187222738
1.01,0.16484543050625652,0.09951118020985128,0.20222172140408448,0.1498030544006987
1.02,0.17186937526174934,0.10515222065549948,0.21069283814813014,0.1591638891816158
1.03,0.1747675762687782,0.10763792206443384,0.21488386322918593,0.16600317145890117
