t,z0,z1,z2,z3
0.0,0.0254051972421936,-0.0254052057078885,0.0195481477521667,0.0111422511910342
0.009999999999999787,0.0421597575129988,-0.0421597575105684,0.0148319830740154,-0.0005436326555932
0.020000000000000462,0.0499867193295937,-0.0499867193295894,0.008701482269625,-0.0133058136713066
0.03000000000000025,0.0472405153326962,-0.0472405153326962,0.0022108206973749,-0.0156066603834177
0.040000000000000036,0.0345246797411435,-0.0345246797411434,-0.0092009755738451,-0.0124896558477374
0.04999999999999982,0.0145636725795635,-0.0145636725795635,-0.0200554109503314,-0.0115568422205329
0.0600000000000005,-0.0083767754970348,0.0083767754970348,-0.0211120931085203,-0.0145491107836994
0.07000000000000028,-0.0293970888974724,0.0293970888974724,-0.0141628654271907,-0.0187720889683283
0.08000000000000007,-0.0440061751956775,0.0440061751956775,-0.0068598376892662,-0.0200843810613634
0.08999999999999986,-0.049076830454361,0.049076830454361,-0.0008091973526941,-0.0166222384767597
0.10000000000000053,-0.0435110151298287,0.0435110151298287,0.0040413199534445,-0.009808500305471
0.11000000000000032,-0.02847341729173,0.02847341729173,0.0041151662046308,-0.0030897908257434
0.1200000000000001,-0.00714372612041,0.0071437261204099,0.0007315406279336,-0.0001064004426053
0.1299999999999999,0.015959841987775,-0.015959841987775,0.0147387064026573,-0.0147383223101742
0.14000000000000057,0.0359416989040909,-0.0359416989040909,0.0347142572351781,-0.0347142571477578
0.15000000000000036,0.0485703440969297,-0.0485703440969297,0.0473429011808144,-0.0473429011809675
0.16000000000000014,0.0511785791045985,-0.0511785791045985,0.0499511359373566,-0.0499511359373567
0.16999999999999993,0.0432308762168619,-0.0432308762168618,0.0420034333198244,-0.0420034333198244
0.1800000000000006,0.0264373324683315,-0.0264373324683315,0.0252098893866453,-0.0252098893866453
0.1900000000000004,0.0043898611017762,-0.0043898611017762,0.0031624180936948,-0.0031624180936948
0.20000000000000018,-0.0182019335730727,0.0182019335730727,-0.0194293765802347,0.0194293765802347
0.20999999999999996,-0.0365126555830029,0.0365126555830029,-0.0377400986075644,0.0377400986075644
0.22000000000000064,-0.0466276229570298,0.0466276229570298,-0.0478550660134332,0.0478550660134332
0.23000000000000043,-0.0463757077219489,0.0463757077219489,-0.0476031506347975,0.0476031506347975
0.2400000000000002,-0.0357911395975481,0.0357911395975481,-0.0370185826976795,0.0370185826976795
0.25,-0.0171062961032714,0.0171062961032715,-0.0183337390669058,0.0183337390669058
0.2599999999999998,0.0057232580813589,-0.0057232580813589,0.0044958150704526,-0.0044958150704526
0.27000000000000046,0.0278602224159992,-0.0278602224159991,0.0266327793382076,-0.0266327793382076
0.28000000000000025,0.0446146433121568,-0.0446146433121567,0.0433872003944903,-0.0433872003944904
0.29000000000000004,0.0524416054660055,-0.0524416054660055,0.0512141623950267,-0.0512141623950267
0.2999999999999998,0.0496954013396886,-0.0496954013396886,0.0484679583412908,-0.0484679583412908
0.3100000000000005,0.0369795657449873,-0.0369795657449873,0.0357521227411124,-0.0357521227411124
0.3200000000000003,0.017018558669626,-0.017018558669626,0.0157911156254741,-0.0157911156254741
0.33000000000000007,-0.0059218894086771,0.0059218894086772,-0.0071493324526162,0.0071493324526162
0.33999999999999986,-0.0269422030384154,0.0269422030384154,-0.0281696459678077,0.0281696459678077
0.35000000000000053,-0.0415512888920254,0.0415512888920254,-0.0427787320435295,0.0427787320435295
0.3600000000000003,-0.0466219446555749,0.0466219446555749,-0.0478493875531993,0.0478493875531993
0.3700000000000001,-0.0410561288594751,0.0410561288594751,-0.0422835719963571,0.0422835719963571
0.3799999999999999,-0.0260185313250199,0.02601853132502,-0.0272459743068189,0.0272459743068189
0.39000000000000057,-0.0046888400559943,0.0046888400559943,-0.0059162830890552,0.0059162830890552
0.40000000000000036,0.0184147279959975,-0.0184147279959974,0.0171872849910899,-0.0171872849910899
0.41000000000000014,0.0383965851026624,-0.0383965851026623,0.0371691420052102,-0.0371691420052103
0.41999999999999993,0.0510252299354784,-0.0510252299354784,0.049797787014261,-0.049797787014261
0.4300000000000006,0.0536334654387971,-0.053633465438797,0.0524060222718454,-0.0524060222718454
0.4400000000000004,0.0456857620137949,-0.0456857620137949,0.0444583191147772,-0.0444583191147771
0.4500000000000002,0.0288922186361607,-0.0288922186361606,0.02766477555154,-0.02766477555154
0.45999999999999996,0.0068447471182843,-0.0068447471182842,0.0056173041099662,-0.0056173041099663
0.47000000000000064,-0.0157470475656864,0.0157470475656864,-0.0169744905682275,0.0169744905682275
0.4800000000000004,-0.0340577695093797,0.0340577695093798,-0.0352852125501501,0.0352852125501501
0.4900000000000002,-0.0441727368607565,0.0441727368607566,-0.0454001799061228,0.0454001799061228
0.5,-0.0439208218797628,0.0439208218797629,-0.0451482648037404,0.0451482648037404
0.5099999999999998,-0.0333362534074367,0.0333362534074367,-0.0345636965007657,0.0345636965007658
0.5200000000000005,-0.0146514101746801,0.0146514101746801,-0.0158788531392362,0.0158788531392363
0.5300000000000002,0.0081781441022804,-0.0081781441022803,0.0069507010919601,-0.0069507010919601
0.54,0.0303151085775587,-0.0303151085775587,0.0290876654958109,-0.0290876654958108
0.5500000000000007,0.0470695291375647,-0.0470695291375646,0.0458420862264091,-0.0458420862264091
0.5600000000000005,0.0548964916241009,-0.0548964916241009,0.0536690485423892,-0.0536690485423892
0.5700000000000003,0.0521502873078242,-0.0521502873078242,0.0509228443283751,-0.050922844328375
0.5800000000000001,0.0394344517645356,-0.0394344517645356,0.038207008752793,-0.038207008752793
0.5899999999999999,0.0194734447522502,-0.0194734447522502,0.0182460017119233,-0.0182460017119233
0.6000000000000005,-0.0034670033223775,0.0034670033223776,-0.0046944463652503,0.0046944463652503
0.6100000000000003,-0.0244873171796912,0.0244873171796914,-0.0257147601091062,0.0257147601091063
0.6200000000000001,-0.0390964025919209,0.0390964025919209,-0.0403238457414085,0.0403238457414085
0.6299999999999999,-0.0441670588701649,0.0441670588701649,-0.0453945017612965,0.0453945017612965
0.6400000000000006,-0.0386012425768729,0.038601242576873,-0.0398286857195341,0.0398286857195341
0.6500000000000004,-0.0235636453705397,0.0235636453705396,-0.0247910883462807,0.0247910883462808
0.6600000000000001,-0.0022339539851926,0.0022339539851927,-0.0034613970213411,0.0034613970213411
0.6699999999999999,0.0208696140106799,-0.02086961401068,0.0196421710025178,-0.0196421710025177
0.6800000000000006,0.0408514712853319,-0.0408514712853317,0.0396240281961398,-0.0396240281961397
0.6900000000000004,0.0534801157901504,-0.0534801157901502,0.052252672860728,-0.0522526728607279
0.7000000000000002,0.0560883517705748,-0.0560883517705748,0.054860908605146,-0.0548609086051459
0.71,0.0481406478160218,-0.0481406478160218,0.0469132049141406,-0.0469132049141405
0.7200000000000006,0.0313471048092362,-0.031347104809236,0.0301196617220966,-0.0301196617220965
0.7300000000000004,0.0092996331354318,-0.0092996331354319,0.0080721901267649,-0.0080721901267649
0.7400000000000002,-0.0132921615674194,0.0132921615674194,-0.0145196045654227,0.0145196045654227
